Florencia,Reidar,17684673,Florencia.Reidar@college.harvard.edu,6
Aimil,LaRue,13801988,Aimil.LaRue@college.harvard.edu,6
Janenna,Nickola,16179366,Janenna.Nickola@college.harvard.edu,6
Cacilie,Goerke,16907174,Cacilie.Goerke@college.harvard.edu,6
Frieda,Ardeha,10260823,Frieda.Ardeha@college.harvard.edu,6
Letizia,Clarissa,12941771,Letizia.Clarissa@college.harvard.edu,6
Giustina,Knowling,12201464,Giustina.Knowling@college.harvard.edu,6
Miquela,Helve,18299466,Miquela.Helve@college.harvard.edu,6
Keelia,Berard,16932321,Keelia.Berard@college.harvard.edu,6
Starla,Corilla,13798613,Starla.Corilla@college.harvard.edu,6
Kassey,Tybald,12263091,Kassey.Tybald@college.harvard.edu,6
Veda,Angelis,17373645,Veda.Angelis@college.harvard.edu,6
Binny,Hailee,16632121,Binny.Hailee@college.harvard.edu,6
Dacia,Uund,13834833,Dacia.Uund@college.harvard.edu,6
Marguerite,Annabella,14188209,Marguerite.Annabella@college.harvard.edu,6
Devina,Shirberg,14575263,Devina.Shirberg@college.harvard.edu,6
Amalie,Lucienne,16143977,Amalie.Lucienne@college.harvard.edu,6
Dotty,Saunderson,13108660,Dotty.Saunderson@college.harvard.edu,6
Britni,Ailyn,12534872,Britni.Ailyn@college.harvard.edu,6
Nyssa,Ovid,16125984,Nyssa.Ovid@college.harvard.edu,6
Susan,Tamsky,10741571,Susan.Tamsky@college.harvard.edu,6
Kamilah,Shama,12200289,Kamilah.Shama@college.harvard.edu,6
Olivette,Rooney,12858263,Olivette.Rooney@college.harvard.edu,6
Brena,Greyson,19163972,Brena.Greyson@college.harvard.edu,6
Ellette,Skurnik,17920533,Ellette.Skurnik@college.harvard.edu,6
Allis,Halsey,15226344,Allis.Halsey@college.harvard.edu,6
Bee,Mallon,13634956,Bee.Mallon@college.harvard.edu,6
Elbertina,Pattin,10850180,Elbertina.Pattin@college.harvard.edu,6
Thalia,McLaughlin,12937283,Thalia.McLaughlin@college.harvard.edu,6
Fayre,Erich,15748763,Fayre.Erich@college.harvard.edu,6
Larine,Wolfgram,13603911,Larine.Wolfgram@college.harvard.edu,6
Sara-Ann,Granoff,15624180,Sara-Ann.Granoff@college.harvard.edu,6
Dagmar,Ralfston,12534837,Dagmar.Ralfston@college.harvard.edu,6
Deirdre,Chrystel,18986651,Deirdre.Chrystel@college.harvard.edu,6
Farrah,Ariella,18022796,Farrah.Ariella@college.harvard.edu,6
Aeriela,Colbert,16741827,Aeriela.Colbert@college.harvard.edu,6
Kayla,Hachmin,10673577,Kayla.Hachmin@college.harvard.edu,6
Carly,Danby,19758688,Carly.Danby@college.harvard.edu,6
Ileana,Eno,15411773,Ileana.Eno@college.harvard.edu,6
Goldie,Sisile,14414869,Goldie.Sisile@college.harvard.edu,6
Danika,Nunci,19294671,Danika.Nunci@college.harvard.edu,6
Nita,Engdahl,12930901,Nita.Engdahl@college.harvard.edu,6
Jeanna,Gordon,18251154,Jeanna.Gordon@college.harvard.edu,6
Jillayne,Gillan,13366343,Jillayne.Gillan@college.harvard.edu,6
